product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
2ffb8b836bb62d53a77a69a67814fffa,health_beauty,46,803,1,150,22,3,15
1a0d662b65b5ef08796501b064c853af,sports_leisure,55,1392,1,900,16,16,16
1a0d662b65b5ef08796501b064c853af,garden_tools,52,497,1,1900,44,19,19
1a0d662b65b5ef08796501b064c853af,bed_bath_table,50,171,1,1450,45,10,15
1a0d662b65b5ef08796501b064c853af,books_technical,54,1162,1,1100,29,3,21
a3f986f6c4400aa6545d224be435f812,sports_leisure,54,1241,5,200,16,11,11
cebff45f1d1558430be0e07ac0df6a68,sports_leisure,43,1440,1,12600,20,10,20
d1c427060a0f73f6b889a5c7c61f2ac4,health_beauty,21,1000,1,1450,25,25,16
71a5f1c2a5fd9889ef26b5ac22aec9c6,cool_stuff,49,733,3,800,42,25,15
79e42c4fa2bde6e0c828d23c4fb7df35,perfumery,50,749,1,1300,22,14,14
101a896b1137f70a7bbb2b9fac61458d,health_beauty,45,802,1,150,22,3,15
8c81af91a9b96d073ccaf0d3402ec5b2,electronics,40,549,1,200,20,20,20
fec85e6c0eab9b4bcddf9ccd917c80bc,garden_tools,60,1177,3,11450,23,43,35
c35498fbb4358837ae16850f50c3fd22,furniture_decor,54,220,2,2200,20,20,20
1809be4f054d8243278d6c83207696ee,home_appliances_2,38,2030,2,13200,66,19,67
a60613d36f37a7b27d3344f40f6a7945,fashion_bags_acessories,59,119,3,200,16,2,11
702a14f9c5a93130c3346c4de901d864,consoles_games,53,310,1,150,19,11,11
23227b07fc69250d2fa4be6602011aea,musical_instruments,51,439,3,3350,30,30,30
23227b07fc69250d2fa4be6602011aea,bed_bath_table,64,702,1,2200,42,11,36
44fc450365728c413fefc547592626be,office_furniture,48,489,2,30000,50,50,30
5fb8e63ae576fbfbd243c50c5ce74050,baby,59,255,2,500,30,8,35
f471a2281d25a1dbf3193dd5e969aa0f,bed_bath_table,51,487,1,1800,45,10,34
71a7800a633691de8ecdd17463335e2e,,,,,200,22,14,14
71a7800a633691de8ecdd17463335e2e,party_supplies,58,134,1,1300,70,11,11
616042729c11849827291496b18e9ec5,fashion_bags_acessories,51,372,2,150,16,9,11
eb2d12bc991561d4ca5deff0e60854e4,luggage_acessories,39,278,1,700,19,48,35
fb8e60e1a3c247d3a2e17f6986e71a40,luggage_acessories,32,1064,5,2900,40,55,30
7814c273ab16783d73a9863ebfa8b141,fashion_bags_acessories,34,426,4,200,16,9,11
a0450529bd974ebeaf93b1731184396a,health_beauty,45,1886,1,300,16,18,16
a35a9f46dcee0a67c8c7ad8493eb4135,stationery,41,552,2,200,23,7,15
a35a9f46dcee0a67c8c7ad8493eb4135,bed_bath_table,55,166,1,700,49,4,50
6cdd53843498f92890544667809f1595,telephony,52,819,4,200,17,13,16
4fe644d766c7566dbc46fb851363cb3b,air_conditioning,51,2959,4,7800,105,10,40
c5b72065154ec27c2d1ed8a654c3348f,stationery,53,500,2,550,16,4,11
4f3b83b83f7fb280fca4f90ba502f50e,watches_gifts,60,460,4,200,16,2,11
4cb6e86e1328e77e20b5f90771683cbe,bed_bath_table,41,208,2,1000,30,7,24
2e1963427978dab49b4bcb0a07b109cc,stationery,52,219,1,1000,26,8,33
8ec7eb9f181b55edfe7d45092c37a3ef,construction_tools_light,49,527,4,1450,60,5,30
c4989935ece6a2e0c0c148ede45f640e,office_furniture,41,1071,1,5850,45,55,16
11a0fdc4251f15bb96dbfff7ef5475eb,baby,59,348,2,8300,45,25,45
b5adf7b72a7eb667aafd446581c35f3f,sports_leisure,28,663,1,1800,28,12,18
183c95ad186f48c320bbac4643829d3f,sports_leisure,50,1212,5,900,26,6,13
880be32f4db1d9f6e2bec38fb6ac23ab,sports_leisure,57,1156,1,415,19,19,19
880be32f4db1d9f6e2bec38fb6ac23ab,telephony,51,1015,1,103,21,6,14
abc3432ff825d8e524db1d4eac6d2099,auto,42,878,2,500,20,8,14
76d1a1a9d21ab677a61c3ae34b1b352f,stationery,62,621,1,600,16,6,11
9dae52e79d63184a0b32da87c5aabecf,computers_acessories,59,1238,5,4750,18,22,30
65e3848513c9ab70bf542e5d694cf072,watches_gifts,37,610,1,263,18,15,16
a9516a079e37a9c9c36b9b78b10169e8,baby,52,446,1,50,16,2,11
fb78b116998a9911245664c7823e1a95,perfumery,46,499,1,200,16,22,11
9ecadb84c81da840dbf3564378b586e9,bed_bath_table,44,331,1,360,36,6,26
f2b67cf6ef88cbc9c2f3e482f558b318,cool_stuff,47,1392,1,150,16,7,12
7c6ff274f0411bde88f5df8db5f64693,sports_leisure,61,211,4,1100,32,5,30
fbb1cfc2810efabf3235eccf4530f4ae,fashion_bags_acessories,60,1118,6,2250,22,15,20
2bd9b51a9ab079e095aca987845d3266,auto,59,633,5,1475,68,9,35
53759a2ecddad2bb87a079a1f1519f73,sports_leisure,29,347,1,1600,100,7,11
d6bbda35f0b8505c2f824f1d90295855,health_beauty,51,1918,1,1650,25,30,20
3fbc0ef745950c7932d5f2a446189725,toys,59,3492,3,650,35,10,15
013ee64977aaa6b2b25475095162e0e9,housewares,22,663,1,900,21,34,34
677d8ace413e0060fa8686cde56eaf10,telephony,42,356,4,75,19,3,11
617186c3d97ea56c9c683a8a3974e8c1,garden_tools,60,481,4,600,19,7,14
2fd91ba79b5f4f8342b67bd79cb54b3f,furniture_decor,47,470,3,400,35,6,15
2fd91ba79b5f4f8342b67bd79cb54b3f,housewares,45,561,2,553,18,9,15
2fd91ba79b5f4f8342b67bd79cb54b3f,books_general_interest,42,1109,1,900,18,25,16
2fd91ba79b5f4f8342b67bd79cb54b3f,housewares,37,261,2,250,25,25,25
35afc973633aaeb6b877ff57b2793310,office_furniture,38,2088,1,14900,58,28,58
7d88f23682af2fc7db5484b6e41f8993,bed_bath_table,52,701,1,1100,16,10,16
b18fa799c2e098abdceb194c359938f6,furniture_decor,56,945,2,2050,30,22,18
2a2d22ae30e026f1893083c8405ca522,furniture_decor,58,1953,1,850,69,11,11
ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,58,744,1,350,16,10,16
69c5919a1b057b3d3d8b58f3b9b4b89d,garden_tools,45,616,3,1400,20,20,30
d6dc2dcbb3ef25e47ef82f3c013ab820,computers_acessories,60,789,4,200,20,20,20
817e1c2d22418c36386406ccacfa53e8,computers_acessories,18,389,2,617,17,14,17
b69eb25e3a4def8e9cddee18712e0c5e,housewares,21,718,1,2600,16,41,41
b532349fe46b38fbc7bb3914c1bdae07,drinks,57,497,1,200,20,9,14
b532349fe46b38fbc7bb3914c1bdae07,bed_bath_table,44,305,1,2000,49,16,39
b532349fe46b38fbc7bb3914c1bdae07,health_beauty,42,167,2,266,20,8,18
4e64dbe0b03dc0aba80f28b0b922c6b6,telephony,54,409,1,200,19,4,11
583f158587cdecda3e8bdea694021e39,baby,52,1659,1,300,68,7,13
9b08a09bf2fd9731cfca8cb3db24457c,pet_shop,59,140,1,300,16,16,16
9b08a09bf2fd9731cfca8cb3db24457c,watches_gifts,54,182,1,200,16,2,20
9b08a09bf2fd9731cfca8cb3db24457c,small_appliances,58,613,1,1300,20,16,20
9fb9a39f2e393018aaeb432394aff48f,sports_leisure,50,1530,4,482,18,11,16
01ff1ff8aa5dec93e9938b989393a4ca,bed_bath_table,54,223,1,550,16,10,16
b74cc46deca5ba8f6a2226df8041a0b7,health_beauty,48,762,1,270,16,16,15
e53e557d5a159f5aa2c5e995dfdf244b,telephony,60,818,6,300,17,4,12
e583bb5fa3cb1e876a6ea48f21dfef34,market_place,50,257,3,2150,40,25,30
5d422bd54b54307ff7a5e770f40946e4,auto,58,894,1,3300,35,20,20
5d422bd54b54307ff7a5e770f40946e4,perfumery,45,416,1,200,16,16,16
eb551aa4ed7eb5e2839d5b7d2896bece,sports_leisure,41,128,1,200,21,9,13
8afee64dc809d5e833ae113a81774ddc,perfumery,40,1176,1,514,18,12,15
940d38f0ef286bd93612fcdc91dd38ed,house_construction,37,426,2,3100,38,28,28
54d9ac713e253fa1fae9c8003b011c2a,housewares,42,395,1,1200,27,18,23
a157e6178c6f7a8355999fa9cb3d136e,sports_leisure,56,813,2,250,16,10,16
cd4b1bc1c7c94fdcd94b2a7a87eeb050,toys,35,537,2,7400,45,29,53
1491a8ff192d4b5c369b0eaa2fe33ee5,la_cuisine,57,232,1,7600,55,15,55
1491a8ff192d4b5c369b0eaa2fe33ee5,sports_leisure,50,844,1,875,40,26,20
bb1fe952bdc16ef8974d4ca11aec19b7,furniture_decor,58,1047,3,700,35,7,27
b22658be72921a967a7d592dfc61e54e,office_furniture,58,869,2,900,17,10,15
2c3210fa1dfe1fdf8b8e3254287c9e4c,sports_leisure,28,733,6,700,49,12,27
96f608a5fe010cb34dc25baee3274444,bed_bath_table,53,628,2,1100,16,10,16
93a99b40878c0d888fa4f44459fcac05,cool_stuff,34,443,7,1150,28,10,25
35afc973633aaeb6b877ff57b2793310,cool_stuff,53,304,1,900,25,10,25
810e2944bca9850b934e1570ba372e7d,,,,,1400,25,25,25
447934cd014b033280977350b730d892,books_technical,60,1265,1,2050,29,5,21
475af23239b1120761482ea242b1a271,health_beauty,57,1571,1,2150,28,32,11
81825b8f118d301ef4933de64545b307,health_beauty,58,1690,4,490,30,5,25
873ecb2fd02d35f52e5820550e538e72,toys,59,1272,5,1000,30,13,30
b5e13c9a353102f79c6206ff5cb61a50,computers_acessories,57,991,4,200,16,4,14
5a848e4ab52fd5445cdc07aab1c40e48,housewares,31,580,2,500,19,13,20
315affd5901833621c947264eb9f2588,bed_bath_table,50,208,1,500,16,10,16
0bdb7583b74c0323d413497fab3f2a3c,,,,,4300,30,10,48
6ff1fc9209c7854704a4f75c9fac41b4,perfumery,46,483,1,1000,20,14,13
6ff1fc9209c7854704a4f75c9fac41b4,auto,60,651,5,4200,78,4,47
6ff1fc9209c7854704a4f75c9fac41b4,perfumery,60,773,1,350,16,11,11
6ff1fc9209c7854704a4f75c9fac41b4,telephony,43,533,2,125,19,3,11
0f0c4960b05d6145bbb4b348423503ef,telephony,46,660,2,100,19,3,11
a9028257171c93a8d948ff95a0082b0d,housewares,60,1206,4,4100,51,31,31
ff5d87897ed26d564711df324b98ebee,electronics,56,505,2,200,20,20,20
9f14f401fce2d9ddd450e7ce60cb7f5f,consoles_games,39,319,4,300,23,3,11
d04bbac48960ecb7ea311b00ca6e1cb7,housewares,55,871,7,8400,50,28,31
53759a2ecddad2bb87a079a1f1519f73,housewares,60,314,1,1550,46,10,35
53759a2ecddad2bb87a079a1f1519f73,housewares,17,395,1,600,17,17,18
20c26b058070cf8c6bbb8c8943eea98c,fashion_bags_acessories,56,1410,1,200,16,2,20
fea7f0c147905a41ca324c0e3234a4c7,auto,57,1631,3,500,16,21,18
24e8c79f39c68fbdbd57a5813ae72b94,construction_tools_tools,50,289,1,1250,22,17,20
8d7ab3701456fdbfe2526636ce15327a,computers_acessories,52,260,1,667,27,19,20
3fe46d73f7527ad59e36c21c3e783041,bed_bath_table,48,120,1,300,40,4,30
79c0ace2ccf0da036e787875a49151a4,perfumery,52,365,1,400,18,18,12
9f69acd4da62618a3f6365b732d00ccd,sports_leisure,38,256,3,450,25,25,25
d67212d63e76d57ee86cec463681f842,auto,41,1510,1,2800,16,2,11
ea11e700a343582ad56e4c70e966cb36,furniture_decor,60,438,1,250,20,6,11
c31539851232e3accbf0ef4c571f97f2,furniture_decor,51,535,1,250,35,5,25
c31539851232e3accbf0ef4c571f97f2,pet_shop,50,365,3,300,24,12,12
cdb8d3c880b6639a70764c6734e6bb69,,,,,150,16,2,11
a6cef514bc1c722ff447863e87e4d77d,furniture_decor,28,196,2,1000,35,25,25
19c91ef95d509ea33eda93495c4d3481,furniture_decor,29,764,1,6267,36,40,36
e8ca1ff2d0a28edb5be8bfbf2964dc3a,sports_leisure,46,254,1,2653,53,15,36
e8ca1ff2d0a28edb5be8bfbf2964dc3a,furniture_decor,58,2130,2,3000,69,11,11
3cb39171fd36c50097f2dedbbe0dfe6e,auto,54,1636,1,8500,18,29,13
b8a0d73b2a06e7910d9864dccdb0cda2,sports_leisure,43,877,1,2120,26,25,25
9351b1e4334769dc0abe871ee3c7abc3,small_appliances,52,640,3,750,30,30,30
dbd55362ec13c706503b1c71a5068a1a,health_beauty,40,684,2,200,16,16,12
6a8631b72a2f8729b91514db87e771c0,bed_bath_table,56,198,1,1650,35,20,30
dc2410804cf782c5d87dbcd201b74e9b,computers_acessories,53,192,1,900,26,13,21
766a6a4c51c63991e78e192d802787a9,housewares,55,783,1,150,32,5,16
ca815d1a82897d9d4503e2e367931d03,housewares,52,202,1,800,31,5,21
2c2491f31fe7320124ccf2f3404354a6,cool_stuff,22,683,3,700,20,20,20
c1617123e66d2491ca93ceadfd36203e,drinks,59,879,1,700,20,20,20
f5cb4f19ca215fb34aef190918d45f46,baby,46,1654,6,10400,100,23,27
ca7966fa77959536468be3c6ce1f19e1,musical_instruments,57,374,1,5850,40,9,105
913eefa4eb54c8a9bcb9871dfd94a0ca,bed_bath_table,39,347,1,75,17,12,17
3cc842aabeddd8ef0d633a10ef8a51aa,stationery,55,1349,2,1000,27,10,20
dea3de7c4e7aa375d564fa2ddb7099b7,auto,45,764,4,1475,32,28,28
4cb33e9787e8a38b82bd68e70f5f4700,fashion_bags_acessories,52,1383,4,750,36,18,36
b67a7d0ef75f52b4b76368927a3037f9,stationery,52,145,10,3600,36,8,15
9ecadb84c81da840dbf3564378b586e9,furniture_decor,42,461,3,2200,28,28,38
9ecadb84c81da840dbf3564378b586e9,home_appliances,47,82,1,150,20,13,15
53b36df67ebb7c41585e8d54d6772e08,house_construction,58,247,1,1750,30,20,30
d33a74e1b6cfc152b6b3f43324d54987,sports_leisure,54,1162,4,1300,44,8,30
8d1224321dc883703df71dcb5be296b3,future_living_room,24,356,2,7750,33,25,33
b60856ce32d90658dbf99b9485327c25,housewares,46,616,1,3100,32,26,21
6eda94acf0ad08a1bb12f10aef74767d,luggage_acessories,21,769,4,1600,55,37,30
98f34b46fd3c8edec3b0e453e0095e77,watches_gifts,58,635,2,350,19,13,13
242ec3ff603c92ddc1e59d83b9e40a2d,health_beauty,50,355,1,888,18,17,18
9cd17b1cc8db0de6b175f213e9054c01,computers_acessories,39,160,3,150,16,4,14
aa8d88eb4b9cb38894e33fa624c4287f,housewares,46,193,1,1025,25,23,25
caa1675deee5711b3aff1e4f5946266f,housewares,63,261,2,250,20,9,12
eb3569b5cae58e2c6f616f86d3fcd507,bed_bath_table,56,509,4,450,45,15,35
176faef125e3675b4eeaa6083ada61e1,health_beauty,50,546,1,1000,16,12,13
10dae91e0aba95747e90280edeffe883,housewares,26,201,1,400,16,9,12
629e019a6f298a83aeecc7877964f935,telephony,56,367,3,150,21,7,14
b0961721fd839e9982420e807758a2a6,computers_acessories,45,554,3,400,16,4,16
b0961721fd839e9982420e807758a2a6,construction_garden_tools,55,749,1,9500,56,30,28
0bcc3eeca39e1064258aa1e932269894,cool_stuff,46,269,1,300,34,5,27
87cc2aef12eddf0b170234138b0946e0,perfumery,30,138,1,150,22,7,16
d5bbfcd27daa6365834ed9d16195d64e,bed_bath_table,44,421,1,550,30,5,25
93c902b021a9e594f658ab1b0351602a,auto,39,1571,3,1100,37,12,30
09fbb9fc5bffc1ce6dc2f66289dfcb05,health_beauty,46,841,1,300,19,12,13
cd59f488cef311feb633141ad1e8563d,,,,,21450,70,34,50
07c055536ebf10dfbb6c6db6dbfc36e5,health_beauty,57,1668,1,850,18,10,14
741a31499a578979be85db7f80139e62,watches_gifts,42,431,2,500,17,22,17
8338cef8355d238f43711dcb9c0657b2,sports_leisure,54,675,1,750,26,23,23
422879e10f46682990de24d770e7f83d,health_beauty,59,3939,6,150,28,13,12
422879e10f46682990de24d770e7f83d,housewares,54,2952,3,30000,76,51,51
0ce1e35bdc6af7e582e7ef9363e29b5b,signaling_and_security,53,512,1,325,17,17,17
aede48631330269f65a8d680de491657,fashion_bags_acessories,53,770,1,200,16,2,11
5637032095493f280eae8d9da00da6f1,telephony,50,561,3,200,19,3,12
e3a23a99f074226ad690393a840c3244,sports_leisure,52,473,1,200,20,15,15
0c7ec2b24166d57ac38a9db523711782,,,,,1000,16,14,30
5c699beec1e114bd15b35cf8d01ec6b5,fashion_male_clothing,32,713,2,800,20,7,20
a04f52ded97b5530e8783e3c002b90f0,health_beauty,48,589,1,700,20,16,17
8c0bd0d6526379599b74a3a006d4c124,watches_gifts,60,394,6,250,16,2,11
a9e9edb1bcac585bfbfa381ce40e5d99,auto,58,674,3,1800,22,10,18
5a6e53c3b4e8684b13388d6aa4afdf12,watches_gifts,51,393,1,300,19,13,13
a4800b5d0f4850922208a6cefcffed51,books_technical,42,492,1,450,29,2,17
c4baedd846ed09b85f78a781b522f126,computers_acessories,57,761,1,400,16,21,15
e9eebb8e8ba0fadb9020f8ba1c003b48,cool_stuff,59,988,1,1635,23,30,17
42a2bd596fda1baef5719cb74f73030c,furniture_decor,52,832,1,750,20,35,20
283dc451ad3918badb976d56ff887289,health_beauty,54,340,1,500,24,20,24
cdd68c0ef3e507db79631336cf9ec285,consoles_games,59,434,3,350,20,20,20
fc13bac52be6640d9a77f54894e2c0e6,toys,43,389,1,200,18,13,16
d04857e7b4b708ee8b8b9921163edba3,bed_bath_table,60,166,3,950,26,15,19
11875b30b49585209e608f40e8082e65,toys,25,119,1,300,16,17,11
3354a4e684f5e7199f9407db70ccd92b,health_beauty,50,1083,2,452,20,11,18
5c6a3e484e7aebf406c2045718dea406,toys,60,919,2,17650,45,50,45
017692475c1c954ff597feda05131d73,bed_bath_table,56,393,2,1100,35,9,35
1716ea399ed8ee62ba811e6f55180f45,housewares,58,235,5,5250,35,15,35
1716ea399ed8ee62ba811e6f55180f45,toys,31,254,1,200,16,10,11
81a3d1dc085d3226530f23cd4af5030b,watches_gifts,52,654,4,340,47,13,13
35557c68a22ecebcf066e25ca2ddc144,health_beauty,57,677,1,750,16,16,16
a93ad122024312ca432da7f7b32474b4,bed_bath_table,58,430,1,2650,33,10,33
306b0c58328826c0564cbc520787d508,furniture_decor,58,477,1,300,35,10,25
9ab817d90bc61ed772ffea01b4cdcdb6,housewares,50,1123,1,13600,16,65,60
e2c3ed9aaddfd2312a6a5fe9b3ddadd3,construction_tools_construction,59,711,6,1250,30,10,20
f2af004352a06a99dca765596240cbc3,bed_bath_table,50,627,2,3950,33,14,33
4f2c53c9a1a7a00a247b351c1fdbed13,computers_acessories,32,1095,2,400,38,2,29
8317b177579dd27ff068b83205e2169b,luggage_acessories,59,857,7,1100,35,14,29
bcac2cdcd851929a5caa3e1508d5abc9,health_beauty,45,379,3,200,16,16,16
f2bcc887769f563eb4f126389e64715a,home_appliances,60,230,1,425,39,17,39
2d4d78eecba060a7127c5f6a21cdb0c7,housewares,43,1129,1,22050,55,40,60
3cb39171fd36c50097f2dedbbe0dfe6e,computers_acessories,58,240,1,150,35,8,11
54d7ad85b648d3cb2b7069ed446d7f35,housewares,46,290,1,800,20,8,20
54d7ad85b648d3cb2b7069ed446d7f35,furniture_decor,57,209,11,800,40,8,35
29427de7f8a9ee983d9dbc51cec569b4,perfumery,60,418,1,650,16,10,11
6782d593f63105318f46bbf7633279bf,fashion_female_clothes,43,754,2,500,16,2,11
e95ee6822b66ac6058e2e4aff656071a,cool_stuff,57,1255,4,198,17,9,15
d7cdea99e6f50310c242d02f16f1f63c,,,,,9150,33,30,44
f77dd338d9f75229a09cbb9a18fd0c9a,housewares,27,868,2,500,22,16,16
f9471562478eba8761bc985b968a0092,housewares,41,687,2,950,27,30,27
f9471562478eba8761bc985b968a0092,auto,56,1310,1,3750,42,19,25
f9471562478eba8761bc985b968a0092,sports_leisure,32,513,3,250,16,6,20
f9471562478eba8761bc985b968a0092,fashion_bags_acessories,42,361,1,100,17,3,12
ed08ea04c92f5f434c2362f7310fb328,stationery,59,495,7,800,22,7,15
ed08ea04c92f5f434c2362f7310fb328,construction_tools_safety,58,1720,3,200,17,7,17
ed08ea04c92f5f434c2362f7310fb328,industry_commerce_and_business,44,1396,2,7225,16,103,25
ed08ea04c92f5f434c2362f7310fb328,cool_stuff,20,740,1,50,40,30,50
ed08ea04c92f5f434c2362f7310fb328,health_beauty,52,1976,3,425,20,9,18
e1fad996d18315862e15d09446c5c65d,bed_bath_table,54,383,1,950,50,5,50
b0ed7fe63babb3e705115f53fa74b20c,toys,52,397,5,550,32,11,20
145978af3e89b318be0b717a0953649a,home_appliances_2,59,319,7,14350,41,55,31
8ef8561be5799da29925c5baaf083a13,health_beauty,32,1046,1,328,20,14,18
595fac2a385ac33a80bd5114aec74eb8,bed_bath_table,32,306,1,1950,58,15,46
33f789f4b4fa74053af0199658b78853,health_beauty,36,642,1,700,16,40,11
33f789f4b4fa74053af0199658b78853,home_appliances,57,335,1,1250,22,11,20
394b16cd32e9f883365dd7ebac4edbe0,construction_tools_construction,56,290,2,400,20,5,20
363218ba55c610b750224f90bdd34be1,sports_leisure,55,936,3,2320,63,33,17
c9bd28e8a4220af0723c7b7f97778681,garden_tools,41,394,1,2700,16,30,25
6e77b89d36e50217e6793780a8ce5c82,perfumery,47,723,1,455,21,15,17
586328f570ac0b651d452f1227db4d1c,fashion_bags_acessories,38,366,3,150,16,6,20
9bde344a67494559d37249506076d638,bed_bath_table,51,115,1,2200,45,25,35
cdc4af478fef19f03f1d0353c00271cd,bed_bath_table,49,297,2,1400,37,23,35
98d61056e0568ba048e5d78038790e77,home_comfort,55,200,2,450,45,15,35
060cb19345d90064d1015407193c233d,bed_bath_table,54,120,1,835,40,9,33
fb19ac22e32dfecea21afbdde4b97b5f,cool_stuff,55,418,2,1250,36,16,24
5f504b3a1c75b73d6151be81eb05bdc9,computers_acessories,34,2457,1,550,26,17,17
5411e9269501a870cabf632f05655131,bed_bath_table,49,729,1,3850,20,30,30
83b23a333b811855258c5ec9431f6d3e,cool_stuff,63,877,6,7000,22,52,27
a00722035cea70bbf671b758459cde42,bed_bath_table,53,681,1,1250,19,17,22
91b08d34d0ba4db44da2dc382867ba49,watches_gifts,47,528,3,850,48,16,25
6ed0ed10d62b45f3de46933b0b2989a6,garden_tools,49,374,1,900,30,10,20
2136c70bbe723d338fab53da3c03e6dc,fashion_underwear_beach,63,3140,11,400,16,5,11
d36d9ea1497c1e294498cc39df08a687,watches_gifts,52,585,1,400,20,11,19
2fc7741cb6ea76e7164f448adc44652d,sports_leisure,52,682,2,1100,24,16,15
78b7b1ff2d3f06a589354ddf2f4f9db3,garden_tools,57,365,6,850,24,13,18
a0eccc912d428eaddf1ef4fe47593ece,watches_gifts,54,630,6,400,18,11,15
a0eccc912d428eaddf1ef4fe47593ece,audio,60,1046,1,675,22,9,16
f7a17d2c51d9df89a4f1711c4ac17f33,health_beauty,56,483,2,175,19,12,13
6f7400c1577bd99fb7c9cd196edb6ae2,food_drink,57,1322,1,1350,18,17,16
bd6e8cf9fe4122c385da2bcb9f979d5d,computers_acessories,60,1503,5,588,20,17,15
f0af7ec9760e53f21277444f32ee3308,housewares,41,897,1,450,20,10,20
b92421ea3b457d6bb68c49f39d4e97a8,auto,59,867,5,1500,68,9,33
9a060643636bd1e41788cb32262ac9ef,sports_leisure,25,267,2,1550,35,30,40
9391a573abe00141c56e38d84d7d5b3b,health_beauty,46,1969,1,683,31,16,16
6fc983af1a5229efebcc40ab26d6226c,furniture_decor,53,575,1,2500,35,9,25
b59b5899ecf4bcc294a72fdd48adaa94,baby,51,1243,2,500,30,6,23
c6ea63369936552872ae890c82175b4b,sports_leisure,52,1113,2,300,20,34,44
7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,44,820,1,350,16,16,15
9d8a0e115e802d845b4ce1eb794d1260,cool_stuff,51,425,1,250,16,12,11
94976cc078d10e74c19c62f0b3b52432,furniture_decor,47,348,1,2900,40,10,35
521a361808bedd9fffb32181e501e09b,computers_acessories,23,1036,2,200,16,2,11
159e7e73295b609960c0797eb64b3d39,telephony,45,742,3,383,16,12,13
c6dd917a0be2a704582055949915ab32,consoles_games,49,781,5,200,16,16,16
304104a478e3a605db6072a22e4ee228,computers_acessories,56,1173,1,1300,30,16,16
304104a478e3a605db6072a22e4ee228,drinks,44,744,1,4300,16,15,11
601a360bd2a916ecef0e88de72a6531a,health_beauty,53,2610,2,150,16,7,12
79c0ace2ccf0da036e787875a49151a4,furniture_decor,59,589,1,400,17,8,17
6c321ed0f47858a8650f4104771224b5,bed_bath_table,58,262,1,1400,25,10,25
566d15b940c0d5e7a0a37c82b8ce353f,auto,56,1108,6,450,20,15,15
9aed412277ca4485a7bf6e0c53e65786,sports_leisure,54,660,1,154,17,10,13
68bfdbfe84f03af17733b10362f10020,housewares,55,132,1,470,21,23,21
b1cbf530dc2a793ced8e0768ffcce501,,,,,5500,33,22,33
429de6049b45a9fcb96aff1603f55d3c,small_appliances,58,613,1,650,16,10,16
b0cd550945da1de6eb9cb69595d540df,computers_acessories,34,1122,2,100,18,11,14
aca2eb7d00ea1a7b8ebd4e68314663af,bed_bath_table,55,739,1,1600,40,20,20
145978af3e89b318be0b717a0953649a,furniture_decor,52,646,1,400,16,30,20
6de2587eae9fb1ee54a853aac774ade1,bed_bath_table,60,298,1,2350,33,7,37
42a2c92a0979a949ca4ea89ec5c7b934,housewares,52,1301,1,975,31,12,21
68bf2e76db1d8e846042e54da87399ca,furniture_decor,59,439,1,1800,30,6,20
b3145c36d221143053908beb4564bad9,bed_bath_table,54,687,2,1150,32,5,30
7a10781637204d8d10485c71a6108a2e,bed_bath_table,58,678,1,1250,19,17,22
fbd4031ddbc3d02b95834b62769d3ad0,health_beauty,60,950,2,1300,42,12,20
33a8f9ff2a9a41c0c49a24d12e106151,,,,,1300,30,20,30
f71f42e2381752836563b70beb542f80,,,,,1200,20,20,20
f399bbedb1d21192dffefc4a8b30a229,furniture_decor,58,275,1,1800,45,14,35
e0bb3159111d86828b5caef8725ff055,garden_tools,54,2155,1,509,17,13,13
19421075ae0b585f2dc13ff149e2119d,auto,58,177,1,100,16,15,16
7088744b00831b410bd17716cb578f39,sports_leisure,59,1104,1,8809,52,52,17
7088744b00831b410bd17716cb578f39,construction_tools_construction,58,138,6,14900,48,30,48
ea3be87c5c6c69043c9eb7836199c200,furniture_decor,56,296,2,1050,100,7,15
382132cf96c88a277a65226833af5f61,bed_bath_table,57,520,1,950,29,10,25
e988092a8afe5d9393a5c3a7ca17691c,cool_stuff,35,377,2,500,19,17,25
e988092a8afe5d9393a5c3a7ca17691c,telephony,58,733,6,100,18,6,14
609c35bf8122d5ab8186ed7a6bfcd843,cool_stuff,45,3033,5,12400,35,35,50
609c35bf8122d5ab8186ed7a6bfcd843,stationery,36,215,1,700,45,10,31
f42892b40225227fe465626ff509a92e,watches_gifts,39,700,2,253,18,11,13
83309bfd8eef19fbfaa8e790b824b572,health_beauty,45,1194,1,1413,40,16,31
